input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
pretty-1,1-b3-gpt-5.6-terra-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,OpenAI,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785395502-81kIRQ1DXTcpA8eQQMKD,9752,6,20970.907,76720,2679,79399,0,76717,511,0.1399665625,0.1198740625,0.0200925,True,True,False,9113,231,stop,completed,,,2026-07-30T09:12:04.391491
pretty-2,2-b3-gpt-5.6-terra-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785395523-CLFN0m8uf9cxcN8J9Ky7,7616,5,21900.7885,25074,1443,26517,4864,0,516,0.073386,0.051741,0.021645,True,True,False,3717,112,stop,completed,,,2026-07-30T09:12:26.307278
pretty-3,3-b3-gpt-5.6-terra-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785395546-BdTPXupcb9cFi4YRquRy,12966,6,20597.415,54922,2230,57152,4864,0,516,0.159811,0.126361,0.03345,True,True,False,6614,229,stop,completed,,,2026-07-30T09:12:46.948986
pretty-4,4-b3-gpt-5.6-terra-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785395566-1bxD6GTcbLKebDx8ZaBI,13610,7,25684.546,46142,2561,48703,4864,0,1034,0.142826,0.104411,0.038415,True,True,False,5906,184,stop,completed,,,2026-07-30T09:13:12.665131
pretty-5,5-b3-gpt-5.6-terra-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Azure,gpt-5.6-terra,openai/gpt-5.6-terra,1,1,gen-1785395591-7JM8hGeERA4AIJkZwJYH,17880,9,19154.3541,67366,2051,69417,4864,0,395,0.188236,0.157471,0.030765,True,True,False,6761,202,stop,completed,,,2026-07-30T09:13:31.846161
pretty-1,1-b1-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b1,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395611-EQV3koCE7SGtFYoQLIMx,0,0,57216.0196,86271,6896,93167,5960,5960,4535,0.246801,0.164049,0.082752,True,True,False,8036,243,stop,STOP,,,2026-07-30T09:14:29.093172
pretty-2,2-b1-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b1,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395668-SugR45hSbH7qyHEh4GQ0,0,0,26327.8573,21398,3681,25079,5960,0,2656,0.07624,0.032068,0.044172,True,True,False,3478,89,stop,STOP,,,2026-07-30T09:14:55.436554
pretty-3,3-b1-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b1,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395694-oilExPO4dhWgTHSQfyVS,0,0,35126.2074,50980,4017,54997,5960,0,2265,0.139436,0.091232,0.048204,True,True,False,5670,189,stop,STOP,,,2026-07-30T09:15:30.601461
pretty-4,4-b1-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b1,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395730-tZSsCle74oM5otHHAw1R,0,0,49269.6774,39454,5677,45131,5960,0,4069,0.136304,0.06818,0.068124,True,True,False,5460,163,stop,STOP,,,2026-07-30T09:16:19.905627
pretty-5,5-b1-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b1,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395779-lenVi6IfWExXnC9GBxxD,0,0,48591.8164,63411,4799,68210,5960,0,2998,0.173682,0.116094,0.057588,True,True,False,6026,151,stop,STOP,,,2026-07-30T09:17:08.535446
pretty-1,1-b2-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b2,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395828-X0jWwPTSxkF72mY0iOcu,50699,6,62187.721,140578,7480,148058,60267,60267,5192,0.285035525,0.195275525,0.08976,True,True,False,7796,176,stop,STOP,,,2026-07-30T09:18:10.758193
pretty-2,2-b2-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b2,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395890-PyFDechxzkM6IAQbeaKY,36312,5,46617.5814,63028,4100,67128,47590,47590,2998,0.10744025,0.05824025,0.0492,True,True,False,3818,112,stop,STOP,,,2026-07-30T09:18:57.393749
pretty-3,3-b2-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b2,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785395936-SktLx0lSgOefQAPELYr0,58148,6,59228.3251,115301,5314,120615,70281,70281,3678,0.194219575,0.130451575,0.063768,True,True,False,5362,172,stop,STOP,,,2026-07-30T09:19:56.653121
pretty-4,4-b2-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b2,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785396917-WqOs5BNf4tlWPPBGu1jA,63638,7,61704.2379,109021,5943,114964,75527,75527,4330,0.181732025,0.110416025,0.071316,True,True,False,5374,157,stop,STOP,,,2026-07-30T09:36:20.091051
pretty-5,5-b2-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b2,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785396979-zx5A1qXy8YzupU2dGRx0,68756,9,58148.2215,140648,6424,147072,83197,83197,4493,0.239828275,0.162740275,0.077088,True,True,False,6362,180,stop,STOP,,,2026-07-30T09:37:18.274773
pretty-1,1-b3-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785942637-jxCXRE1E9j8gipM0P2Fc,9752,6,40811.8112,96527,5948,102475,16216,16216,3472,0.2413222,0.1699462,0.071376,True,True,False,8951,282,stop,STOP,,,2026-08-05T17:11:18.229848
pretty-2,2-b3-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785397119-KiMfCEgvVRznixOSPqwe,7616,5,32166.5592,29671,3528,33199,0,0,2636,0.101678,0.059342,0.042336,True,True,False,3067,86,stop,STOP,,,2026-07-30T09:39:12.660683
pretty-3,3-b3-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785397151-QHrII7pkDSFy4IwlkYRb,12966,6,51126.6828,65047,5821,70868,20027,20027,4108,0.171407525,0.101555525,0.069852,True,True,False,5574,181,stop,STOP,,,2026-07-30T09:40:03.806387
pretty-4,4-b3-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785397203-txZ3AOPzhtXIxIkjUmzJ,13610,7,41510.5102,54090,3578,57668,20596,20596,1881,0.1217667,0.0788307,0.042936,True,True,False,6129,164,stop,STOP,,,2026-07-30T09:40:45.342893
pretty-5,5-b3-gemini-3.1-pro-preview-1.vue,uis,pretty,few_shot,0.0,medium,,b3,pretty,Google,gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,1,1,gen-1785397244-0K3z2KZLay9qkCiDrHLN,17880,9,93021.8489,82895,5979,88874,25444,25444,4109,0.2012803,0.1295323,0.071748,True,True,False,6462,154,stop,STOP,,,2026-07-30T09:42:18.392731
