input,output,type,variant,prompt_strategy,temperature,reasoning_effort,image_detail,strategy,complexity,provider,model,model_reported,run,attempt,generation_id,context_tokens,context_components,duration,input_tokens,output_tokens,total_tokens,cached_tokens,cache_write_tokens,reasoning_tokens,cost_usd,cost_prompt_usd,cost_completion_usd,extraction_ok,parse_ok,truncated,sfc_bytes,sfc_lines,stop_reason,native_finish_reason,refusal,error,created_at
hard-5,5-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260279-n5JPrdWe615xatol0CaJ,31603,3,10209.5306,60836,987,61823,0,50455,0,0.1567695,0.1468995,0.00987,True,True,False,2568,73,stop,end_turn,,,2026-07-28T19:38:11.636253
hard-6,6-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260289-w5iK2rupnc29SMsV3HDg,17949,2,5103.785,35628,286,35914,0,27776,0,0.088004,0.085144,0.00286,True,True,False,648,30,stop,end_turn,,,2026-07-28T19:38:16.745521
hard-7,7-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260294-ZbuK1DyD4xhU5W1KpQvU,25693,5,10772.8491,59870,1066,60936,0,40612,0,0.150706,0.140046,0.01066,True,True,False,2555,90,stop,end_turn,,,2026-07-28T19:38:27.526276
hard-8,8-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260305-SC7ajoAeOIj8rIvY0DEW,23361,3,9002.8095,43803,775,44578,0,36759,0,0.1137355,0.1059855,0.00775,True,True,False,1925,55,stop,end_turn,,,2026-07-28T19:38:36.538277
hard-9,9-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,hard,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260314-40dGu6SJ6BY4ZbdGPZs3,57675,8,11113.1167,106662,1126,107788,0,90130,0,0.269649,0.258389,0.01126,True,True,False,2759,77,stop,end_turn,,,2026-07-28T19:38:47.660400
medium-1,1-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260325-Gku4LX7hljJSyb82Ad1r,35276,5,7707.3896,62365,631,62996,0,53963,0,0.1580215,0.1517115,0.00631,True,True,False,1656,47,stop,end_turn,,,2026-07-28T19:38:55.372359
medium-10,10-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260333-lnWjoaFnfzhsOCGgMkmJ,17281,3,5719.4602,30759,407,31166,0,26708,0,0.078942,0.074872,0.00407,True,True,False,1029,34,stop,end_turn,,,2026-07-28T19:39:01.096335
medium-2,2-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260339-xA7dvlqHMUkDP0ulk1pD,7257,1,12188.8263,32235,1405,33640,0,12551,0,0.0847955,0.0707455,0.01405,True,True,False,3772,104,stop,end_turn,,,2026-07-28T19:39:13.292683
medium-3,3-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260351-20zKlnSWRkzLY57ZrgEF,8094,1,6142.365,16600,562,17162,0,13100,0,0.04537,0.03975,0.00562,True,True,False,1295,28,stop,end_turn,,,2026-07-28T19:39:19.437076
medium-4,4-b2-claude-sonnet-5-1.vue,components,,zero_shot,0.0,medium,,b2,medium,Amazon Bedrock,claude-sonnet-5,antrophic/claude-sonnet-5,1,1,gen-1785260357-lc9A5gqW3NETj3lJ8ZvR,18910,3,5919.3437,35282,476,35758,0,29281,0,0.0899645,0.0852045,0.00476,True,True,False,1097,45,stop,end_turn,,,2026-07-28T19:39:25.360439
